zipcode,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
11231,599900.0,606000.0,613300.0,621100.0,625600.0,629000.0,632000.0,636500.0,647500.0,662400.0,676200.0,685000.0,685000.0,680500.0,679100.0,678800.0,679900.0,687100.0,694600.0,697900.0,696000.0,698200.0,702800.0,705300.0,705300.0,707600.0,709700.0,711700.0,715200.0,720600.0,727800.0,736700.0,747100.0,754900.0,763500.0,776800.0,793000.0,804900.0,811500.0,817100.0,824100.0,833300,848800,864700,875400,885800,890700,889400,890600,890800,889200,894300,900600,904600,913600,925500.0,938100,948800,960500,973800,991600.0,1017000.0,1046000,1060300,1071200,1079300.0,1074100.0,1053500.0,1038800.0,1046700,1070000,1084200,1090300,1100900,1114500,1126900.0,1138800,1156700,1178300,1210000,1244200,1247300,1229500,1224800,1227200
10301,391400.0,389100.0,386400.0,385700.0,386700.0,386600.0,383700.0,379600.0,377500.0,376500.0,375900.0,375200.0,373600.0,372000.0,371000.0,370400.0,369300.0,368800.0,368300.0,367900.0,367800.0,367900.0,367200.0,366500.0,367600.0,370100.0,372300.0,372600.0,372600.0,373500.0,374800.0,375700.0,376600.0,378600.0,380700.0,382000.0,383000.0,384600.0,385600.0,387100.0,388500.0,388800,388800,389300,389200,389700,391400,393100,394500,395900,396800,397000,396600,395400,396000,399000.0,403000,406300,409500,413600,418900.0,424100.0,428200,430700,432400,434700.0,438500.0,443100.0,446900.0,448500,448700,449500,450800,451800,452600,454600.0,459900,467700,473800,479200,487900,499500,508900,513900,516500
10012,1245500.0,1257900.0,1272200.0,1289600.0,1307000.0,1314800.0,1314400.0,1322800.0,1331800.0,1339700.0,1350300.0,1358700.0,1367700.0,1376300.0,1371600.0,1369800.0,1389100.0,1412200.0,1417300.0,1417200.0,1426000.0,1438300.0,1447000.0,1470300.0,1506400.0,1527100.0,1537300.0,1574100.0,1615500.0,1620700.0,1611800.0,1607000.0,1598200.0,1599700.0,1621600.0,1647200.0,1675500.0,1702900.0,1722100.0,1750500.0,1792200.0,1825400,1837800,1852000,1862400,1863900,1870800,1884900,1889700,1902200,1918200,1920100,1926400,1948600,1956500,1951600.0,1960100,1983100,2006300,2022000,2027700.0,2031700.0,2035700,2049600,2078000,2112900.0,2121400.0,2107700.0,2096600.0,2113300,2120800,2132200,2152000,2159100,2137600,2122100.0,2101900,2093400,2117500,2188700,2271500,2312000,2297600,2254200,2211200
10304,374400.0,370200.0,367500.0,367000.0,367200.0,366200.0,364900.0,363200.0,361700.0,360700.0,360500.0,359900.0,358100.0,356600.0,356900.0,357200.0,355900.0,353800.0,352100.0,351900.0,353100.0,353600.0,353200.0,353900.0,355400.0,356800.0,358200.0,359200.0,359800.0,360500.0,361300.0,362200.0,364000.0,366200.0,367700.0,368200.0,368900.0,370900.0,372600.0,373000.0,372700.0,372300,371600,371400,371000,369400,368400,369300,371100,372700,374500,376600,378300,378700,378400,379500.0,383400,388400,392000,394900,398600.0,402900.0,406400,408300,409700,413300.0,418900.0,423200.0,425900.0,428400,430300,432500,435200,437700,440800,444500.0,449100,455200,462200,470000,480200,490800,499400,504800,508400
11249,604600.0,606500.0,611700.0,608900.0,604800.0,606400.0,608600.0,610400.0,618100.0,624100.0,626000.0,630300.0,633300.0,630400.0,626300.0,620900.0,615300.0,616200.0,621200.0,624000.0,628700.0,639500.0,655500.0,671100.0,681800.0,688100.0,694500.0,700800.0,711200.0,723400.0,733800.0,742800.0,756900.0,770600.0,780900.0,792200.0,806900.0,819400.0,831300.0,837500.0,836500.0,835800,840200,847000,862000,882500,899400,912200,924400,935300,943300,945200,945700,952300,965100,979300.0,988800,990800,991600,991500,990000.0,999500.0,1023300,1048500,1063300,1072000.0,1086800.0,1099300.0,1090700.0,1082500,1090500,1106100,1116500,1120600,1116800,1110500.0,1099500,1085200,1075200,1073000,1095500,1126200,1138300,1128100,1119600
10305,373400.0,369600.0,366800.0,366300.0,366600.0,364900.0,362300.0,360000.0,358800.0,358500.0,358500.0,357500.0,355700.0,354500.0,354400.0,354700.0,354400.0,353700.0,352600.0,352100.0,352300.0,352100.0,350900.0,350100.0,350700.0,352000.0,353300.0,354300.0,355000.0,356100.0,357400.0,358300.0,358700.0,359900.0,361600.0,363600.0,365300.0,367000.0,367800.0,368300.0,368600.0,368900,368500,368000,367700,367300,367400,369100,371700,373700,375100,376400,378100,378800,378600,380000.0,384000,388900,393000,396200,399100.0,402200.0,405400,408300,410000,411300.0,413700.0,416300.0,417800.0,419200,421900,425600,428600,430100,431500,433400.0,436900,443100,450800,459700,469200,475800,479400,482500,485400
11357,588600.0,586500.0,585100.0,584500.0,584900.0,586300.0,586700.0,586000.0,584400.0,583700.0,582800.0,581400.0,578800.0,574600.0,570300.0,569800.0,571500.0,572000.0,571100.0,570400.0,570500.0,572900.0,575300.0,576600.0,576800.0,578100.0,581100.0,585400.0,588000.0,589400.0,591800.0,595700.0,599400.0,602200.0,606500.0,610400.0,614500.0,619400.0,626300.0,635300.0,646700.0,655900,660100,661100,660400,660200,662100,666700,672300,677300,678400,679000,683000,685600,685200,686500.0,689400,693400,699000,703800,707800.0,714000.0,720000,723800,725300,725500.0,726100.0,729600.0,734500.0,738800,742600,745200,749600,755900,760200,760900.0,762900,770000,781200,792500,801800,806700,810800,819700,829300
11105,512900.0,507800.0,503800.0,504400.0,507900.0,509000.0,504600.0,500100.0,499400.0,499900.0,496900.0,494500.0,496800.0,497600.0,493400.0,493500.0,496600.0,498500.0,502700.0,505100.0,504500.0,506800.0,512000.0,513500.0,511700.0,511900.0,515400.0,519800.0,523100.0,525600.0,525300.0,526600.0,530500.0,536300.0,541100.0,544100.0,545700.0,548600.0,552900.0,561000.0,574000.0,586400,592200,591800,589000,589400,592100,595500,600100,606200,610600,614100,616100,615700,612700,615900.0,624200,634300,643800,654700,662800.0,667800.0,668400,667100,666000,671600.0,682100.0,693400.0,704900.0,704300,699500,705400,719400,726200,731100,738700.0,752900,771000,791300,801000,796800,794100,797800,796100,792000
10017,572700.0,573900.0,580600.0,590300.0,596000.0,597400.0,598600.0,597900.0,589900.0,586000.0,589900.0,594100.0,597300.0,599600.0,593600.0,587200.0,588200.0,592100.0,591700.0,588100.0,585800.0,586000.0,592000.0,602000.0,612300.0,619000.0,622200.0,628000.0,642300.0,654000.0,657500.0,658500.0,659600.0,661300.0,660900.0,661900.0,667700.0,666500.0,657000.0,657700.0,672600.0,691600,708700,718000,719500,720400,717500,713200,714200,724300,733700,739300,741800,744800,742300,740900.0,743900,757800,773900,784000,785300.0,790700.0,795300,793400,785000,779700.0,783100.0,787200.0,786500.0,779600,775800,772500,771800,774600,789900,803900.0,812700,816900,814500,837400,894200,942100,964200,979700,985600
11228,583300.0,582700.0,587300.0,592800.0,596200.0,598800.0,601300.0,601300.0,600500.0,602200.0,606300.0,611400.0,612300.0,606700.0,600000.0,594500.0,591400.0,593500.0,596200.0,595700.0,594100.0,595400.0,599600.0,604800.0,608900.0,611700.0,613100.0,615000.0,617900.0,619500.0,621700.0,625500.0,628800.0,630000.0,632700.0,639100.0,648700.0,658400.0,665800.0,671600.0,678600.0,686000,691500,694900,699900,708900,717500,721100,723400,729000,735000,737000,736300,738000,744300,752300.0,760600,769600,777800,786700,798300.0,811600.0,820200,823900,824000,822000.0,821100.0,825300.0,829300.0,831800,834000,834700,836700,842100,849900,857500.0,865900,872600,878300,885700,893200,893800,892400,898100,905500
10038,737600.0,739800.0,742000.0,742200.0,741300.0,744500.0,747500.0,749400.0,746800.0,745200.0,744600.0,746100.0,748100.0,751200.0,748900.0,743600.0,741500.0,739000.0,742300.0,750600.0,758600.0,759800.0,769400.0,785800.0,800400.0,806800.0,807800.0,806500.0,806400.0,806900.0,810400.0,820600.0,827100.0,825000.0,820400.0,822200.0,829000.0,838400.0,849600.0,857400.0,867700.0,884900,901200,914500,924900,924500,923900,931500,943600,961900,986700,1012500,1027400,1029000,1025500,1022700.0,1027300,1050300,1074400,1086900,1078700.0,1054300.0,1031900,1024500,1029000,1039500.0,1042100.0,1039800.0,1042900.0,1042300,1039900,1048400,1062400,1073400,1082400,1089900.0,1092300,1096600,1094800,1085800,1120900,1201100,1252100,1245200,1234500
11379,491800.0,490900.0,487700.0,487800.0,491100.0,490600.0,484500.0,479300.0,476400.0,475700.0,476500.0,477700.0,477300.0,474900.0,474000.0,476600.0,478900.0,479300.0,479200.0,479500.0,480100.0,483400.0,486900.0,489600.0,492700.0,495400.0,495600.0,496300.0,498000.0,497500.0,496500.0,499000.0,503800.0,509200.0,512600.0,513500.0,513200.0,514600.0,516800.0,523400.0,534600.0,545300,549600,549400,548600,551200,555500,561400,568000,573200,575600,578600,581400,582700,583500,585700.0,588400,591500,597000,602700,607900.0,613200.0,618400,623600,629000,633200.0,638000.0,643800.0,647900.0,650200,654800,661700,669200,676000,680400,678800.0,677200,683500,695600,706100,712900,713200,710000,711200,715200
11413,358500.0,356800.0,355400.0,354300.0,352800.0,351200.0,349300.0,346800.0,343700.0,340800.0,339000.0,338100.0,336500.0,334300.0,332300.0,331500.0,332100.0,333300.0,334300.0,335500.0,337700.0,340300.0,342700.0,343800.0,344600.0,346000.0,348000.0,349200.0,349900.0,350200.0,349900.0,349800.0,351900.0,354000.0,354600.0,354700.0,355900.0,358000.0,360900.0,363900.0,366800.0,369600,370700,369300,367000,366000,367100,371000,375300,377200,377100,376400,375000,373700,373000,374300.0,377500,381700,385700,388600,390900.0,394200.0,397000,398700,401100,404400.0,408600.0,412400.0,414800.0,419400,426200,430100,430700,432400,434000,434100.0,433000,435100,440800,445800,447900,448100,448900,451700,454600
11420,341400.0,340800.0,339900.0,338400.0,336200.0,333500.0,331000.0,329200.0,327200.0,325600.0,325800.0,327600.0,329300.0,330100.0,330900.0,334100.0,337900.0,340800.0,342700.0,344800.0,346700.0,348000.0,347700.0,346500.0,346400.0,347900.0,349800.0,350300.0,350300.0,350500.0,349900.0,349300.0,351800.0,357100.0,361000.0,361900.0,361800.0,362300.0,363100.0,365800.0,371200.0,376200,377900,377300,375800,375200,377100,381700,386500,389500,390200,390700,391600,393000,395300,398100.0,400600,403400,406900,408800,410100.0,412200.0,415200,418200,420800,423100.0,427000.0,432100.0,435500.0,437000,438300,439700,441800,444600,446300,446100.0,446500,449900,455900,462100,466200,467200,469900,476600,482700
11414,484600.0,489300.0,490300.0,488800.0,489300.0,488700.0,485500.0,482200.0,480300.0,478200.0,476200.0,474100.0,471400.0,468800.0,467300.0,469700.0,471700.0,466900.0,458800.0,456400.0,456400.0,455200.0,452200.0,449000.0,447500.0,447100.0,448900.0,451700.0,453400.0,455000.0,457200.0,459900.0,463600.0,466700.0,469700.0,473900.0,475100.0,474000.0,473000.0,472200.0,472200.0,475700,477200,472900,467200,463900,460600,460900,463200,460000,451700,447300,448100,448000,447900,450400.0,454100,455700,455400,454900,457900.0,464600.0,471300,476500,482700,491700.0,499800.0,503400.0,502300.0,506800,516800,521100,519300,521800,524700,525300.0,525700,530600,538700,545700,547700,547300,548900,555900,562700
10309,435400.0,434200.0,433200.0,433700.0,434900.0,436000.0,436800.0,437300.0,437000.0,436800.0,437500.0,437700.0,436500.0,435300.0,435200.0,435800.0,435100.0,432300.0,428600.0,426200.0,425200.0,424800.0,424300.0,424800.0,425900.0,427600.0,430500.0,433300.0,434100.0,434100.0,434800.0,435600.0,436500.0,438500.0,440100.0,440600.0,441800.0,444100.0,446000.0,448900.0,453300.0,455900,456400,457200,458600,459600,460400,461200,461900,462100,461900,461700,461200,460200,459500,461500.0,465800,468900,470200,472200,474900.0,477000.0,478500,479200,480100,481900.0,484100.0,485900.0,487600.0,489400,491700,494500,496700,497200,497800,500100.0,504900,512100,519500,526600,534200,540700,544600,547700,550600
11412,351100.0,347800.0,344900.0,341400.0,339000.0,338800.0,338200.0,336400.0,335200.0,334000.0,331700.0,329300.0,327200.0,326200.0,325700.0,325500.0,325100.0,324500.0,323700.0,323400.0,324000.0,325900.0,328100.0,329200.0,330400.0,332500.0,335600.0,338100.0,338100.0,337700.0,338500.0,340200.0,343400.0,348300.0,352000.0,354300.0,356400.0,358500.0,360500.0,361700.0,362300.0,363400,364700,363900,361300,359400,359400,361500,363800,365200,366100,367100,367900,366900,366400,367200.0,368300,369200,371100,373800,378000.0,383100.0,387000,389500,392300,396200.0,400400.0,403900.0,407000.0,411400,416800,420900,424300,428000,430800,430600.0,428800,430800,437100,443100,446700,447300,448000,451100,454100
11361,557200.0,553000.0,550900.0,553000.0,554800.0,551700.0,545800.0,542800.0,541000.0,540900.0,541800.0,541600.0,539800.0,537900.0,536200.0,537900.0,540400.0,540300.0,539300.0,540400.0,542600.0,545100.0,544600.0,540900.0,537200.0,534100.0,531900.0,532700.0,534800.0,536800.0,538100.0,541200.0,546500.0,552800.0,558900.0,565900.0,573000.0,579400.0,584200.0,589800.0,599200.0,609500,616500,618600,616600,614500,615600,619300,625000,630700,632400,633700,638400,641800,643000,646500.0,651100,655100,660000,664600,669700.0,676700.0,683500,688300,692600,697200.0,702500.0,709200.0,715000.0,719600,724500,729300,735200,742500,746900,747300.0,749700,757400,766800,774200,781000,784400,787400,795300,804400
11421,343400.0,344400.0,346600.0,347700.0,345700.0,343100.0,340900.0,339700.0,339000.0,337200.0,333600.0,330200.0,327800.0,325500.0,324400.0,327000.0,332600.0,335900.0,336400.0,336100.0,335200.0,334500.0,335600.0,337300.0,338100.0,338900.0,340700.0,342000.0,342100.0,342800.0,344000.0,345200.0,347800.0,352200.0,356900.0,360700.0,363500.0,365900.0,368200.0,372500.0,378700.0,384100,386000,384500,381400,380900,382900,386400,391400,394800,395700,397900,402000,403500,403900,406900.0,413100,418700,421400,421800,423700.0,428400.0,432000,432500,431400,432200.0,435200.0,439200.0,443500.0,447200,451000,456200,462900,469900,476000,477400.0,476300,479300,488000,497100,503300,506200,509300,514200,519000
11378,459100.0,457500.0,456100.0,455700.0,455900.0,454900.0,452900.0,451200.0,449000.0,447000.0,445700.0,444800.0,443500.0,441100.0,438400.0,439000.0,441800.0,443500.0,443600.0,443400.0,443400.0,445000.0,446000.0,446100.0,447300.0,448500.0,449400.0,452900.0,457000.0,458100.0,457000.0,457700.0,461000.0,465400.0,468700.0,471600.0,474800.0,478800.0,482300.0,489200.0,498900.0,508100,512300,512200,509200,508100,510600,515600,521800,527100,529400,533700,540900,545000,546800,551000.0,556500,560700,564100,566200,569800.0,573200.0,576200,580800,586600,592100.0,598400.0,605900.0,613600.0,623600,633700,639900,644800,650100,652900,649700.0,646100,648900,659200,669400,676200,676700,676300,680600,686400
11419,344700.0,345300.0,346400.0,346200.0,345000.0,342800.0,340500.0,340200.0,341400.0,340600.0,338200.0,337200.0,338700.0,340500.0,340400.0,340600.0,341900.0,343200.0,343500.0,343400.0,342600.0,342000.0,341500.0,340900.0,340400.0,341200.0,343200.0,344200.0,343800.0,343200.0,343700.0,345900.0,350600.0,355900.0,359300.0,360500.0,361100.0,361700.0,363100.0,366800.0,373000.0,378300,380800,380300,379000,379600,383700,389600,394800,396800,395300,393400,393600,393900,392900,393100.0,396300,399900,401700,401300,402000.0,405600.0,410800,414900,417600,420700.0,426100.0,432700.0,437300.0,439000,440000,442200,446600,452200,457400,459200.0,458900,462000,469400,474200,474700,476600,482800,490800,497100
11433,320600.0,317400.0,314200.0,310400.0,304700.0,298500.0,293300.0,290000.0,289500.0,292300.0,296200.0,298500.0,299000.0,299600.0,298500.0,297300.0,297900.0,300300.0,302500.0,304800.0,306200.0,307200.0,308300.0,308600.0,308800.0,309200.0,309600.0,308300.0,306100.0,305100.0,307400.0,309900.0,310900.0,311600.0,313600.0,314500.0,314400.0,315400.0,319400.0,324100.0,328600.0,332300,334000,333900,334300,333800,333500,336000,339300,339800,339400,340600,342500,343700,344900,347500.0,350500,353100,354000,353800,355900.0,360800.0,365600,369200,373400,378700.0,384700.0,389700.0,394000.0,397900,402000,405700,409900,414400,417700,418500.0,419200,422900,428400,431500,432900,432600,432700,435400,439100
10308,396200.0,394800.0,393100.0,392200.0,391900.0,391300.0,390300.0,390500.0,391800.0,391700.0,390100.0,388900.0,387100.0,385200.0,384700.0,385200.0,385000.0,383500.0,382500.0,382800.0,383300.0,384500.0,385700.0,386100.0,386500.0,388200.0,390500.0,392400.0,393200.0,393500.0,393800.0,393800.0,393700.0,393900.0,394800.0,397200.0,400600.0,402500.0,402100.0,402300.0,403700.0,403900,403200,403500,404300,404800,406200,407800,408900,409700,410900,412500,413900,414700,415100,416000.0,417300,419100,420800,422200,424000.0,427200.0,430800,432500,432500,433000.0,434500.0,436000.0,438000.0,440100,442500,445700,448200,449300,450300,451700.0,455100,462200,470400,477300,484800,492800,498900,502700,505500
11418,365500.0,365200.0,363600.0,364300.0,365500.0,364600.0,361600.0,359000.0,356900.0,355700.0,354400.0,353300.0,353800.0,355200.0,355900.0,356500.0,356900.0,355700.0,354300.0,354100.0,354600.0,354600.0,353900.0,353400.0,353900.0,354600.0,355500.0,356900.0,356900.0,357300.0,361000.0,366900.0,370400.0,372800.0,375500.0,377500.0,378100.0,379400.0,381500.0,386200.0,394200.0,402600,404400,402500,403200,407400,411400,415400,420300,423600,425000,425300,428000,430000,430300,430700.0,432700,434100,434300,433500,434300.0,437800.0,441400,445000,449000,453100.0,458000.0,461600.0,461600.0,461800,464900,469100,473800,478600,481700,482600.0,483600,488500,497000,506400,514800,520200,526500,534900,541200
11423,392600.0,390500.0,388000.0,385400.0,382600.0,379500.0,376300.0,373300.0,370500.0,367700.0,365100.0,363200.0,361900.0,361300.0,361200.0,362200.0,363300.0,363800.0,364400.0,365300.0,366600.0,369400.0,372400.0,372300.0,371500.0,372500.0,375000.0,376900.0,378500.0,379800.0,381500.0,385500.0,391000.0,396100.0,399600.0,403200.0,405300.0,406100.0,406600.0,409100.0,413300.0,417500,419600,419700,419600,420200,422500,426900,432400,435800,435900,435400,436500,436100,435100,436700.0,440700,443900,446400,447500,450400.0,455700.0,461100,463700,465400,468000.0,472500.0,475200.0,474500.0,472700,473100,474300,476500,482700,491100,493500.0,491100,496500,508200,515000,516200,516600,520200,530100,540500
11369,412800.0,411900.0,410200.0,407000.0,405800.0,407300.0,407600.0,408500.0,410200.0,410000.0,406800.0,404300.0,402900.0,401400.0,399200.0,399900.0,403100.0,404600.0,403200.0,401700.0,401200.0,403100.0,408100.0,413600.0,417200.0,418900.0,420900.0,424400.0,426500.0,425800.0,425000.0,425300.0,428500.0,435700.0,442900.0,447500.0,450400.0,452900.0,455300.0,460700.0,468500.0,475100,477800,478200,476300,474700,474300,477700,486000,494500,498800,502400,506600,508500,510700,517700.0,527300,535100,540400,543100,545200.0,548200.0,551200,555200,561300,568100.0,573900.0,577600.0,579500.0,580400,581000,584000,588800,593100,598500,602900.0,605300,612500,625500,634900,638500,638900,641600,646300,650200
10310,381200.0,376800.0,373200.0,371900.0,371900.0,371300.0,369900.0,367900.0,366200.0,364800.0,364100.0,362700.0,360600.0,359200.0,359300.0,359500.0,358400.0,356300.0,354300.0,354100.0,354500.0,355200.0,355800.0,355800.0,356000.0,357700.0,360200.0,361900.0,362400.0,363000.0,363700.0,364100.0,364900.0,366200.0,366700.0,366700.0,367800.0,370000.0,371600.0,372300.0,372900.0,373700,374800,375500,375300,375100,375900,377200,378800,380000,380900,382100,383100,381600,380000,381900.0,385400,387900,390000,393000,397300.0,401500.0,403700,404900,407600,411600.0,415400.0,417600.0,418700.0,419700,420600,421100,423000,425400,426900,427600.0,431100,436800,442100,448300,458100,469300,478300,486500,493600
10303,275300.0,272000.0,269000.0,267500.0,266700.0,265700.0,264200.0,262500.0,261600.0,261400.0,262000.0,262000.0,260000.0,258200.0,257900.0,257600.0,256300.0,254400.0,252000.0,250600.0,250400.0,249900.0,249300.0,249400.0,250500.0,251600.0,252900.0,253900.0,254300.0,254700.0,255600.0,257000.0,258300.0,259400.0,260100.0,260900.0,262500.0,264700.0,266000.0,267500.0,269700.0,272200,274000,274500,274400,274600,274700,274600,275000,275600,276000,276100,275600,274900,274500,274600.0,274900,275700,277000,278800,280100.0,281800.0,284500,286600,287000,286800.0,287700.0,291900.0,297900.0,302900,306200,309400,313100,316800,318700,319100.0,321700,326800,332600,337200,341900,347000,351500,355300,358500
